#{"t_start": 1776330008.736752, "env_id": "None"}
r,l,t
-3484.679955,100,833.238992
-3423.359962,100,833.405016
-4473.069965,100,833.602743
-3448.459969,100,833.792657
-2594.809967,100,833.947864
-3716.489964,100,834.126637
-4678.799965,100,834.284337
-2841.559956,100,834.437304
-3284.039963,100,836.82503
-3844.499966,100,837.005755
-5379.329964,100,837.167439
-4065.519958,100,837.325976
-4837.929958,100,837.629133
-4241.049961,100,842.286937
-6921.969955,100,842.515132
-3898.519958,100,843.162567
-4021.159958,100,843.479528
-3415.059963,100,843.686843
-4037.579971,100,843.846649
-4616.039967,100,843.991743
-6147.529961,100,844.133374
-5849.819962,100,844.284667
-6113.649971,100,844.428045
-6511.969967,100,844.556138
-4525.199966,100,844.687665
-4336.679958,100,844.831918
-5889.88995,100,845.114846
-5097.199978,100,845.3981
-4431.94997,100,847.968273
-4218.45998,100,848.102811
-3656.479965,100,848.233479
-5594.859959,100,848.382697
-4172.309967,100,848.530731
-7190.129959,100,848.780659
-5625.239975,100,849.002037
-3944.499969,100,849.160091
-4985.589966,100,849.30197
-4188.18996,100,849.46692
-4760.109951,100,849.627965
-4991.99995,100,849.764715
-5372.059963,100,849.913088
-5219.989964,100,850.075014
-5248.60997,100,850.241299
-3624.219959,100,850.424697
-5389.449963,100,850.619841
-4649.529964,100,850.782011
-7316.159985,100,850.952
-5055.249962,100,851.164225
-6027.779976,100,851.392718
-6162.979973,100,856.759361
-4543.10997,100,857.077034
-3707.839958,100,857.442544
-3866.979958,100,857.758488
-4175.369968,100,858.071807
-4320.399967,100,858.385365
-4191.769958,100,858.690844
-4884.58997,100,858.991122
-4580.759968,100,859.289872
-4247.43996,100,859.594827
-4525.089966,100,859.909423
-3425.609962,100,860.428696
-4322.129974,100,860.641421
-4918.499966,100,861.153444
-4252.179962,100,861.516884
-2634.589962,100,862.066191
-7524.229965,100,862.609793
-5861.469948,100,863.217283
-5789.229973,100,863.679574
-4480.089962,100,864.139404
-5327.479954,100,870.100316
-5912.819965,100,870.342197
-5792.099953,100,870.52906
-3541.959965,100,870.706778
-4050.639954,100,870.925079
-5992.319969,100,871.17298
-5679.289967,100,871.476357
-5086.309975,100,871.721341
-3534.789967,100,871.993653
-4845.699959,100,872.253656
-4780.319962,100,872.653234
-4723.209965,100,872.888105
-5054.979969,100,873.163769
-4509.579952,100,873.391186
-4762.369957,100,873.691121
-3832.309963,100,873.931714
-4854.129963,100,874.180117
-4496.399971,100,874.704114
-4101.399956,100,875.202178
-5344.389969,100,875.656085
-5281.709969,100,880.891891
-5367.679962,100,881.227658
-5432.579975,100,881.566814
-4177.259972,100,881.879304
-5064.759968,100,882.185732
-4275.729965,100,882.745913
-4229.769966,100,883.170766
-3919.809959,100,883.331594
-6691.469967,100,883.505331
-2666.559963,100,884.011653
-4009.42997,100,884.333603
-4680.149967,100,884.655067
-5018.779968,100,884.961332
-6647.809978,100,885.263666
-4247.049957,100,885.556609
-3592.119961,100,885.846669
-4942.639961,100,886.143182
-6391.029964,100,886.431563
-4574.039963,100,886.717869
-5468.129959,100,887.003908
-4332.849964,100,887.291464
-2661.629955,100,889.782095
-5830.269966,100,889.933272
-5031.549953,100,890.083342
-5529.229965,100,892.550281
-5253.869968,100,892.804761
-3571.099953,100,893.205467
-4617.739975,100,893.526195
-4098.539963,100,893.834087
-4083.469971,100,894.141057
-7653.249973,100,894.450717
-3021.949955,100,894.808785
-3692.069962,100,895.106263
-4015.679962,100,895.402046
-5502.179962,100,895.688049
-4468.769962,100,895.969517
-3670.079956,100,896.250694
-4912.369976,100,896.532797
-2727.299961,100,896.835088
-6545.379959,100,897.137711
-6324.89996,100,897.432098
-3301.889969,100,900.086349
-4245.129967,100,900.277561
-4802.469963,100,900.473083
-4943.469975,100,900.653392
-5591.509968,100,900.828367
-3696.679958,100,900.982425
-3725.679962,100,901.141112
-3959.119961,100,901.299226
-5147.259964,100,901.46111
-5623.309967,100,902.025581
-4115.48996,100,902.361558
-4430.019958,100,902.691453
-6501.619972,100,903.081196
-4365.219952,100,903.405052
-2173.329967,100,903.716392
-3136.309959,100,904.021673
-5215.639954,100,904.332733
-6119.769966,100,904.65192
-4193.519974,100,904.963554
-4384.859962,100,905.261777
-5373.549965,100,905.558312
-5505.799953,100,911.59462
-2737.919952,100,911.888748
-4461.399963,100,912.233269
-5498.239967,100,912.884796
-4191.76997,100,913.218908
-3711.199959,100,913.560785
-4178.189953,100,913.878094
-5481.379963,100,914.187772
-4587.309959,100,914.473074
-6977.039974,100,914.769257
-4358.529961,100,915.072287
-5102.529968,100,915.36183
-4124.539967,100,915.657767
-3847.399963,100,915.943544
-5648.839958,100,916.246358
-2923.379959,100,916.569056
-5172.679966,100,916.896103
-3771.049969,100,917.243301
-4476.899956,100,917.807415
-4919.199955,100,918.138822
-5068.379967,100,923.245628
-5280.889969,100,923.614634
-5745.199982,100,923.916
-6110.98996,100,924.230178
-4530.59996,100,924.528256
-3584.319958,100,924.829609
-5133.779961,100,925.172825
-5923.779964,100,925.46657
-4742.479961,100,925.757343
-4703.369957,100,926.19753
-3912.739967,100,926.552583
-6108.119968,100,926.843128
-4333.229965,100,927.14423
-4524.26997,100,927.434671
-4178.419952,100,927.722683
-5671.789963,100,928.023777
-5324.539963,100,928.323807
-5184.849968,100,928.613326
-4974.319965,100,928.902313
-4124.839958,100,929.186631
-4778.319973,100,929.466408
-4547.51997,100,934.220155
-5588.519974,100,934.518212
-4530.799965,100,934.802819
-3758.269962,100,935.105855
-6134.819965,100,935.391106
-4640.839966,100,935.67675
-4644.159966,100,935.961235
-4135.699966,100,936.247351
-5470.019958,100,936.537857
-4735.099968,100,936.818113
-3802.559959,100,937.09568
-4354.619957,100,937.373339
-3281.649952,100,937.657932
-5202.569962,100,937.940518
-5664.739964,100,938.237534
-2978.029961,100,938.528085
-4936.269966,100,938.821942
-4116.839951,100,939.116197
-4602.919964,100,939.404523
-4124.379982,100,939.701621
-3672.699963,100,944.726629
-4753.779968,100,949.420855
-2595.289967,100,949.708576
-2779.759956,100,950.170159
-4911.349964,100,950.62899
-4985.049961,100,950.934778
-5191.409958,100,951.226998
-4580.869972,100,951.55911
-6149.059975,100,951.895564
-5547.239956,100,952.228663
-5391.279964,100,952.403273
-3575.91996,100,952.559724
-4631.869976,100,952.724487
-3854.109955,100,952.898587
-3172.449966,100,953.096117
-5500.629955,100,953.319724
-4929.25996,100,953.480056
-2238.959965,100,953.68916
-4568.719967,100,953.947391
-5480.679962,100,954.179177
-3610.149956,100,954.412879
-3928.919964,100,959.218531
-4700.789948,100,959.812001
-4279.249962,100,960.278325
-4208.729965,100,960.595628
-4193.769966,100,961.202379
-3808.679966,100,961.608493
-2260.599964,100,961.998763
-3932.019966,100,962.295342
-4895.29995,100,962.975368
-3333.369968,100,963.285589
-4868.319954,100,963.589674
-4353.969971,100,963.883156
-4086.769958,100,964.184159
-4418.299969,100,964.491258
-3771.549973,100,964.790775
-3466.569962,100,965.084146
-5378.509964,100,965.370206
-4279.289967,100,965.656461
-3287.059959,100,965.961091
-3628.389973,100,966.246537
-5056.209969,100,970.923488
-3125.509956,100,971.231901
-4624.879971,100,971.534616
-2918.26997,100,971.831706
-5195.699966,100,972.12737
-5115.749969,100,972.428742
-3984.439964,100,972.726194
-4194.059948,100,973.025987
-5206.009968,100,973.328504
-6108.089958,100,973.633782
-4890.289967,100,973.930998
-4866.839962,100,974.233779
-6393.00996,100,974.534081
-6078.169975,100,974.834856
-4684.769951,100,975.126096
-5965.609966,100,975.426042
-4793.059971,100,975.720176
-6631.339973,100,976.008116
-5073.269974,100,976.303763
-4995.659962,100,976.635864
-5941.019978,100,977.105211
-5850.119976,100,980.965127
-4807.16996,100,981.13213
-4205.16996,100,981.282373
-5985.449963,100,981.425014
-4495.00996,100,981.566742
-3497.43996,100,981.769687
-4516.759964,100,981.985393
-4557.549969,100,982.132605
-4010.639965,100,982.282077
-3907.399967,100,982.42411
-4321.779964,100,982.58917
-4832.59996,100,982.785049
-4410.189964,100,983.034117
-3995.859955,100,983.247891
-5542.849964,100,983.465231
-3486.979958,100,983.644344
-4126.34996,100,983.801646
-5168.299969,100,983.962249
-6492.709976,100,984.117015
-6596.129967,100,984.279763
-5941.049961,100,988.827645
-5420.229954,100,989.109616
-5720.89996,100,989.386927
-5743.609966,100,989.665503
-4801.799965,100,989.942476
-4655.34996,100,990.226113
-4866.709961,100,990.653778
-4135.389965,100,991.06337
-3987.629967,100,991.393328
-4626.319954,100,992.061761
-6079.369961,100,992.392709
-5373.819965,100,992.578605
-3678.049961,100,992.75338
-4884.589958,100,992.926282
-4151.419968,100,993.12641
-5541.489956,100,993.363796
-3886.139961,100,993.545478
-4477.569962,100,993.696388
-5099.369968,100,993.849755
-3310.829983,100,998.061271
-4579.059952,100,998.342736
-4388.13995,100,1001.481249
-6061.119949,100,1001.675508
-3784.139973,100,1001.884221
-4405.789955,100,1002.096759
-5458.019966,100,1002.282601
-4902.959953,100,1002.47754
-3737.299957,100,1002.687864
-7091.729973,100,1002.894456
-4868.559975,100,1003.302677
-5100.029957,100,1003.756375
-6996.60997,100,1003.958555
-5434.129955,100,1004.154764
-5198.779968,100,1004.338423
-6571.919971,100,1004.533838
-3588.409962,100,1004.706615
-5033.249966,100,1004.964428
-4003.619953,100,1005.170295
-4401.85997,100,1005.37958
-5387.42997,100,1005.59639
-3417.75996,100,1005.811285
-3587.57996,100,1009.612791
-6100.679977,100,1009.777715
-5445.969955,100,1009.960318
-4727.869965,100,1010.129694
-5020.719955,100,1010.311982
-3268.469967,100,1010.481432
-3902.919945,100,1010.679963
-2728.449963,100,1010.869791
-4230.64996,100,1011.104774
-2917.629959,100,1011.415817
-3753.629971,100,1011.739634
-5080.929966,100,1012.093119
-4957.839966,100,1012.290368
-3138.539963,100,1012.511017
-5671.449959,100,1012.91693
-5278.719963,100,1013.336833
-5798.79995,100,1013.680652
-4801.679958,100,1014.072075
-5841.209965,100,1014.398703
-5506.429966,100,1014.721042
-3032.569958,100,1015.04299
-3798.209965,100,1021.779715
-5085.369957,100,1022.110044
-3549.159969,100,1022.448824
-6438.759953,100,1022.812416
-6331.589966,100,1023.466031
-4763.39996,100,1023.971242
-4453.489948,100,1024.474039
-3970.949963,100,1024.873585
-3870.649971,100,1025.464401
-4912.339966,100,1026.127384
-2999.319958,100,1026.899128
-2644.339962,100,1027.336992
-3914.679962,100,1027.657469
-5836.98996,100,1027.918583
-4840.559963,100,1028.149788
-4897.639961,100,1028.420124
-4492.499958,100,1028.824817
-4106.659977,100,1029.312378
-3362.219944,100,1029.841083
-5224.459972,100,1030.406145
-4362.499958,100,1039.652158
-5738.779972,100,1039.951915
-4673.349957,100,1040.240191
-3311.759975,100,1040.530311
-4613.739952,100,1040.907218
-5862.299969,100,1041.202749
-2171.189957,100,1041.507036
-4042.949959,100,1041.798372
-4250.689957,100,1042.094581
-4433.379955,100,1042.381845
-3231.57996,100,1042.67048
-4690.419964,100,1042.979608
-4628.399963,100,1043.294515
-2718.289959,100,1043.602812
-4719.67997,100,1043.907247
-5598.489967,100,1044.207903
-5295.519966,100,1044.518661
-4321.82996,100,1044.840175
-4622.739967,100,1045.159861
-4748.529961,100,1045.476592
-3841.749958,100,1045.897676
-3453.549957,100,1051.04964
-2759.779961,100,1051.374896
-3321.17997,100,1051.681234
-4720.989975,100,1051.97889
-3734.009956,100,1052.2777
-5837.269958,100,1052.561775
-4692.219963,100,1052.852318
-6250.709957,100,1053.195832
-4633.019966,100,1053.501203
-2455.419956,100,1053.78273
-4146.579956,100,1054.067036
-4484.779968,100,1054.348205
-4365.41996,100,1054.629748
-3508.689957,100,1054.912222
-5295.109959,100,1055.187527
-3718.25996,100,1055.469677
-4425.039959,100,1059.330718
-6384.629951,100,1059.456511
-4428.459953,100,1059.583302
-4821.279957,100,1059.711212
-4358.289963,100,1062.271511
-4166.869965,100,1062.407555
-3082.159966,100,1062.541279
-5727.919956,100,1062.687379
-6139.049973,100,1062.851065
-6398.119957,100,1063.029088
-4728.649956,100,1063.185168
-2755.639961,100,1063.34534
-3060.639961,100,1063.502736
-5310.439953,100,1063.649537
-3813.399956,100,1063.794354
-4067.25996,100,1063.936031
-2910.139969,100,1064.070895
-5787.76997,100,1064.213501
-3936.719963,100,1064.37619
-4505.249962,100,1064.521381
-3086.679962,100,1064.66445
-5212.369965,100,1064.812511
-4442.839958,100,1064.951542
-4258.689964,100,1065.092033
-2723.379959,100,1065.228311
-2401.049965,100,1067.941365
-3436.019943,100,1068.089941
-5112.279972,100,1068.23565
-4205.469963,100,1068.375102
-4079.149963,100,1068.505926
-2707.519966,100,1068.638258
-3504.249966,100,1068.768876
-3826.029964,100,1068.901109
-4717.469959,100,1069.035346
-5547.529961,100,1069.167578
-4662.449966,100,1069.302879
-4413.16996,100,1069.442373
-4538.299969,100,1069.583126
-3384.779968,100,1069.718224
-5410.999962,100,1069.851472
-5222.789967,100,1069.983764
-4656.679966,100,1070.11693
-3382.089954,100,1070.253129
-3880.069965,100,1070.389603
-3800.109962,100,1070.521797
-3923.53997,100,1075.414514
-2592.429958,100,1075.692717
-3472.39996,100,1075.96799
-5544.559967,100,1076.241244
-3262.699959,100,1076.529523
-3635.939972,100,1076.806572
-5239.769962,100,1077.085997
-3594.449955,100,1077.360258
-5507.02998,100,1077.639011
-4486.619968,100,1078.028039
-3763.789963,100,1078.186201
-6522.349968,100,1078.342983
-4712.619961,100,1078.521715
-3445.619961,100,1078.907901
-3147.959961,100,1079.08061
-4220.75996,100,1079.237138
-7564.039955,100,1079.383678
-3390.819962,100,1079.522573
-2840.919952,100,1079.660532
-3955.309975,100,1079.827157
-6547.979965,100,1080.122664
-4779.209957,100,1085.254557
-7743.279961,100,1085.541554
-3826.819962,100,1085.825563
-5317.999962,100,1086.108661
-3682.319942,100,1086.397362
-3629.609955,100,1086.67765
-4280.18996,100,1086.958415
-2509.25996,100,1087.234586
-4613.729965,100,1087.511751
-3887.499962,100,1087.791075
-3053.18996,100,1088.08104
-5121.229973,100,1088.360694
-4370.779957,100,1088.641458
-5315.469975,100,1088.925108
-3477.959961,100,1089.218925
-2820.32996,100,1089.511734
-4419.619961,100,1089.807171
-2708.549957,100,1090.10867
-4326.659962,100,1090.398232
-3271.249966,100,1090.68732
-4462.83997,100,1095.571753
-4399.049965,100,1095.854614
-4941.169968,100,1096.134296
-5274.409954,100,1096.433158
-3877.769966,100,1096.713675
-3724.299965,100,1096.993726
-4653.459961,100,1097.277521
-4354.209965,100,1097.559937
-3804.019962,100,1097.839911
-2446.799957,100,1098.120667
-3279.839962,100,1098.4024
-3994.629959,100,1098.683402
-1991.349964,100,1098.965258
-3767.229961,100,1099.245367
-4715.729958,100,1103.264901
-5365.069958,100,1103.566178
-4861.119968,100,1103.86366
-3940.609962,100,1104.151775
-4289.499969,100,1104.433042
-3317.249966,100,1104.714504
-3342.329964,100,1105.000979
-3392.029961,100,1109.850597
-5559.43996,100,1110.136463
-5418.299961,100,1110.418061
-3829.769962,100,1110.701431
-3468.309967,100,1110.981271
-3925.589962,100,1111.261265
-3665.159962,100,1111.541804
-4571.939968,100,1111.823839
-3991.869957,100,1112.098934
-5387.109962,100,1112.378675
-4282.279972,100,1112.656471
-3812.979965,100,1112.946865
-3643.25996,100,1113.243215
-4497.299965,100,1113.542216
-4999.619968,100,1113.83299
-4637.849979,100,1114.113239
-5255.539967,100,1114.393637
-3784.519955,100,1114.672782
-3010.969967,100,1114.952046
-4474.889961,100,1115.233157
-5974.359978,100,1118.221991
-5634.629971,100,1118.352301
-2408.689968,100,1118.480357
-6037.269981,100,1118.608833
-4035.909969,100,1118.736168
-3522.719963,100,1118.863008
-3580.749962,100,1118.998526
-3500.829964,100,1119.123555
-5684.149971,100,1119.281275
-4932.849957,100,1119.414121
-5691.169971,100,1119.550461
-4448.53997,100,1119.677071
-4357.329964,100,1119.819803
-4239.229965,100,1120.159509
-4314.149963,100,1120.468979
-4562.569962,100,1120.785318
-4636.919952,100,1121.66469
-4650.349968,100,1122.105409
-4960.779964,100,1122.278929
-2962.949959,100,1122.436852
-3148.569958,100,1122.581735
-3661.139965,100,1127.864617
-4694.829971,100,1128.143267
-3725.629967,100,1128.417608
-4058.139957,100,1128.693181
-3694.889969,100,1128.968277
-5344.439964,100,1129.236662
-4272.519958,100,1129.512258
-4003.759968,100,1129.788292
-3498.949955,100,1130.060395
-2200.439964,100,1130.327936
-5125.349957,100,1130.602726
-5048.279964,100,1130.875417
-5382.339962,100,1131.082895
-2700.009956,100,1131.266593
-2867.679958,100,1131.42073
-2382.509956,100,1131.593036
-5674.269958,100,1131.747176
-4182.82996,100,1131.899201
-2802.909966,100,1132.057765
-2479.819962,100,1132.208007
-2831.039959,100,1135.311304
-5258.709976,100,1135.443425
-3039.749969,100,1135.577034
-4503.179958,100,1135.712916
-3269.099979,100,1135.838654
-3322.499958,100,1135.966988
-4226.169964,100,1136.097396
-3956.069958,100,1136.228573
-3725.289963,100,1136.36099
-4392.229969,100,1136.496881
-2882.519958,100,1136.631672
-5598.049973,100,1136.811838
-4406.949959,100,1136.978407
-3438.109962,100,1137.111621
-3743.899963,100,1137.253179
-4409.199959,100,1137.399827
-5092.719975,100,1137.53149
-4627.179966,100,1137.674655
-4292.859962,100,1137.963138
-5685.92997,100,1138.245388
-3838.699955,100,1141.922917
-5472.279964,100,1142.073765
-4342.529972,100,1142.207902
-4040.169964,100,1142.343385
-3522.199963,100,1142.468748
-4928.509956,100,1142.621439
-2911.48996,100,1142.769083
-2254.949966,100,1142.900098
-3807.73996,100,1143.042635
-4704.909962,100,1143.191636
-4190.189968,100,1143.333266
-3629.879963,100,1143.469797
-5764.169964,100,1145.546398
-3818.67997,100,1145.690801
-3899.629967,100,1145.844755
-3599.75996,100,1145.981581
-3355.249969,100,1146.162852
-3551.019958,100,1146.31283
-4391.74995,100,1146.445896
-4341.219963,100,1146.592418
-4098.89996,100,1146.724644
-4371.209976,100,1149.814176
-3698.039967,100,1149.989295
-3821.909966,100,1150.138012
-6130.289967,100,1150.29211
-4329.369961,100,1150.436613
-3742.899963,100,1150.586336
-5971.529957,100,1150.725919
-3366.749958,100,1150.864026
-4106.759968,100,1151.011802
-6473.799969,100,1151.153377
-3737.299961,100,1151.292227
-3507.139957,100,1151.423098
-3064.129963,100,1151.558169
-4101.359962,100,1151.69333
-4430.179958,100,1151.852209
-4833.709969,100,1151.990899
-4445.709961,100,1152.125337
-3388.819969,100,1152.271799
-6210.569984,100,1152.409626
-5459.999966,100,1152.56827
-3550.949963,100,1157.44331
-4287.629971,100,1157.738913
-3857.719963,100,1158.036219
-4025.529961,100,1158.35313
-3573.589958,100,1158.668923
-3389.35997,100,1158.982393
-4070.259968,100,1159.293929
-4692.229969,100,1159.592905
-4266.969959,100,1159.899444
-3736.019955,100,1160.232789
-4619.479977,100,1160.542793
-4396.879967,100,1160.846621
-3347.729954,100,1161.150871
-3436.779968,100,1161.454054
-4263.359962,100,1161.879137
-4846.219967,100,1162.198001
-3730.249966,100,1162.855095
-4998.799976,100,1163.103421
-4985.509964,100,1163.385315
-3308.52998,100,1163.896205
-3795.089958,100,1164.408161
-3894.559959,100,1171.294887
-5119.869972,100,1171.511209
-5052.499969,100,1171.700669
-3371.279968,100,1171.903629
-2728.209965,100,1172.093192
-5019.689968,100,1172.328882
-3943.719952,100,1172.541116
-3634.429962,100,1172.779537
-4422.399967,100,1173.032927
-6330.339966,100,1173.537108
-3241.669968,100,1174.047818
-4047.819954,100,1174.632106
-3403.84996,100,1175.290523
-3938.279964,100,1175.713754
-4147.429951,100,1176.111337
-4115.17997,100,1176.439531
-4607.329964,100,1176.891613
-4595.749962,100,1177.248084
-4068.159958,100,1178.097639
-4968.85997,100,1179.253559
-3567.34996,100,1187.622889
-4005.569958,100,1187.927287
-4564.619961,100,1188.222388
-4072.429955,100,1188.5232
-3383.829975,100,1188.808183
-3521.819954,100,1189.096627
-5144.43996,100,1189.325845
-3148.929951,100,1189.478542
-6543.149975,100,1189.623358
-4163.959972,100,1189.773562
-4160.819958,100,1189.945623
-3134.159962,100,1190.133194
-4399.379955,100,1190.473518
-5503.50996,100,1190.78192
-3241.649963,100,1191.114216
-4190.949963,100,1191.42673
-2766.59996,100,1191.725187
-4844.769974,100,1192.013359
-3968.68996,100,1192.312805
-5061.239975,100,1192.615296
-4175.389954,100,1192.947337
-3018.559967,100,1198.471557
-3781.639965,100,1198.760339
-3213.889984,100,1199.048344
-3747.999958,100,1199.340505
-4442.549969,100,1199.697094
-2651.969959,100,1200.028245
-4127.459965,100,1200.43704
-3597.439964,100,1200.756989
-2551.339958,100,1201.065187
-3566.259953,100,1205.97408
-4222.569973,100,1206.154868
-4893.719963,100,1206.810654
-3507.409958,100,1207.142484
-4465.729965,100,1207.453663
-3821.099968,100,1207.743516
-4644.879959,100,1208.163541
-4028.199963,100,1208.636483
-2530.079956,100,1208.94302
-3800.469967,100,1209.232572
-3198.019966,100,1209.519641
-5524.519966,100,1215.59579
-3456.249962,100,1215.887169
-3852.099968,100,1216.171618
-2709.639969,100,1216.456573
-4364.239964,100,1216.737384
-3793.869968,100,1217.017565
-1866.539967,100,1217.302592
-4271.949966,100,1217.583338
-3998.309963,100,1217.872888
-5151.76997,100,1218.178777
-3823.769966,100,1218.528505
-4949.959961,100,1218.842079
-3288.349957,100,1219.171346
-2430.279961,100,1219.591898
-4821.59996,100,1219.920447
-2624.949963,100,1220.263284
-3729.82996,100,1220.794186
-2710.449959,100,1221.021974
-3846.639957,100,1221.196889
-2927.979965,100,1221.379364
-4290.09996,100,1221.559554
-5069.399975,100,1228.756475
-3742.459965,100,1229.107606
-2318.709965,100,1229.426402
-5729.319965,100,1229.742314
-4167.769951,100,1230.051306
-4203.109966,100,1230.43034
-3748.029957,100,1230.745251
-3395.819958,100,1231.061628
-2924.699955,100,1231.378624
-2878.629948,100,1231.680766
-4005.379963,100,1231.985199
-5714.819965,100,1232.287238
-3369.09996,100,1232.58483
-5533.069965,100,1232.931581
-3837.699951,100,1233.331905
-4583.859962,100,1233.674438
-5276.279957,100,1234.025759
-3701.549961,100,1234.350389
-3980.739964,100,1234.722506
-2819.029961,100,1235.064278
-4157.529961,100,1240.564399
-3774.449963,100,1240.7832
-3108.119965,100,1241.234825
-3362.979969,100,1241.500057
-2856.159962,100,1241.696598
-3092.129959,100,1241.883766
-4517.609966,100,1242.079384
-4125.499958,100,1242.251631
-4400.039974,100,1242.445481
-4217.469959,100,1242.632482
-3424.459949,100,1242.969903
-3888.899963,100,1243.286724
-4314.709961,100,1243.632787
-2967.239964,100,1243.955175
-3808.799957,100,1244.352487
-5198.229965,100,1244.93111
-4200.539967,100,1245.29904
-2795.119957,100,1245.615219
-3607.18996,100,1245.979666
-5653.369957,100,1246.327821
-4321.289955,100,1246.635209
-4177.319954,100,1254.559403
-3665.549957,100,1254.736977
-4379.79995,100,1254.907759
-3719.339958,100,1255.192597
-2035.459961,100,1255.344027
-3445.739952,100,1255.487283
-4778.349968,100,1255.652899
-3902.549953,100,1255.911087
-3205.619965,100,1256.099407
-4617.499958,100,1256.285815
-3731.669956,100,1256.462604
-2147.559963,100,1256.63318
-3452.299957,100,1256.801353
-3295.469952,100,1256.981088
-4500.499954,100,1257.151527
-4391.039963,100,1257.328814
-5183.839966,100,1257.506018
-2517.119961,100,1257.691967
-2777.639961,100,1257.860162
-3526.339962,100,1258.047126
-4420.09996,100,1264.724343
-5115.809956,100,1265.083014
-4537.259953,100,1265.409552
-4293.529957,100,1265.732801
-4193.489952,100,1266.051435
-3430.569965,100,1266.373301
-2410.049957,100,1266.689117
-4946.919971,100,1270.832318
-2634.769966,100,1271.188771
-3522.029984,100,1271.567639
-4069.599968,100,1271.916013
-2746.449963,100,1272.248937
-4522.569965,100,1272.619163
-2797.529964,100,1273.058917
-3269.689957,100,1273.455218
-4049.91996,100,1273.783602
-3757.969955,100,1274.148015
-3242.589962,100,1274.326771
-3197.989964,100,1274.777
-5204.619965,100,1275.015857
-6190.969955,100,1275.221689
-3447.32996,100,1279.118087
-5362.139969,100,1279.27126
-3422.51997,100,1279.410035
-2366.14996,100,1279.545323
-4904.57996,100,1279.676631
-3298.229965,100,1279.827891
-3372.339962,100,1279.976478
-3753.93996,100,1280.121862
-3505.039959,100,1280.320152
-4350.309963,100,1280.484768
-3601.029968,100,1280.705696
-4179.799957,100,1280.918166
-5002.72995,100,1281.24018
-4650.809963,100,1281.554799
-5321.58997,100,1281.856574
-3544.079956,100,1282.146357
-3532.689953,100,1282.441844
-3113.719955,100,1282.737576
-3253.449959,100,1283.045942
-2431.319965,100,1283.357721
-3796.009945,100,1289.330042
-4115.189972,100,1289.625778
-3655.919964,100,1289.9227
-3130.929958,100,1290.22629
-4013.93996,100,1290.625152
-3720.599964,100,1290.953671
-3531.889954,100,1291.273534
-4185.369965,100,1291.581694
-3156.91996,100,1291.892556
-4970.019955,100,1292.201854
-4249.799965,100,1292.509789
-4710.429962,100,1292.823571
-4500.099979,100,1293.148073
-4296.649956,100,1293.338522
-4465.119965,100,1293.490348
-3389.019962,100,1293.639701
-4389.43996,100,1293.788506
-3587.209965,100,1293.98582
-3537.279964,100,1294.415334
-3847.069954,100,1294.628333
-2910.159962,100,1294.828561
-5244.009968,100,1302.360034
-3362.409966,100,1302.680274
-3546.709961,100,1303.076822
-4504.159954,100,1303.402729
-2957.129959,100,1303.755813
-5292.799965,100,1304.083143
-2870.069969,100,1304.405383
-5005.98996,100,1304.939865
-3322.519955,100,1305.325882
-2638.82996,100,1305.653202
-4657.979969,100,1306.036291
-3735.64996,100,1306.408197
-3363.779964,100,1306.906304
-3790.399967,100,1307.292656
-3637.179962,100,1307.637184
-4904.109947,100,1307.967022
-3418.68996,100,1308.290232
-5337.939968,100,1308.616489
-4492.399971,100,1308.935014
-5257.209957,100,1309.248751
-3324.089962,100,1315.717909
-3432.389965,100,1316.024392
-3888.659962,100,1316.387477
-4479.069962,100,1316.710933
-6749.969955,100,1317.052374
-4729.08997,100,1317.409765
-4948.859959,100,1317.742125
-5444.519958,100,1318.067078
-3544.929962,100,1318.395372
-2632.819962,100,1318.728062
-4751.219967,100,1319.113244
-3319.049965,100,1319.471624
-4234.969963,100,1319.814929
-4918.53997,100,1320.146698
-4897.409966,100,1320.485574
-3438.999962,100,1320.821007
-5216.769966,100,1321.160188
-2999.999962,100,1321.450432
-4296.209965,100,1321.61734
-4628.599972,100,1321.825628
-3329.729969,100,1322.048634
-5477.909977,100,1327.374098
-3539.739967,100,1327.556301
-4495.249958,100,1327.762206
-4623.319958,100,1327.929595
-3058.599964,100,1330.144159
-3098.449963,100,1330.283331
-2534.779957,100,1330.418722
-2683.569962,100,1330.563802
-3790.86998,100,1330.702556
-4412.009964,100,1330.834121
-4069.299965,100,1330.963341
-4283.479973,100,1331.090381
-4190.079964,100,1331.224248
-4640.999962,100,1331.365484
-3006.539963,100,1331.534286
-3910.409954,100,1331.682224
-4718.279976,100,1331.844783
-5590.839962,100,1331.990585
-2578.749962,100,1332.120636
-2562.069965,100,1332.252911
-2895.019962,100,1339.735873
-4438.279964,100,1340.191907
-4366.189964,100,1340.513238
-3618.389965,100,1341.172986
-2841.959969,100,1341.542678
-5016.459965,100,1341.938388
-4556.879963,100,1342.248715
-3278.48996,100,1342.555108
-4239.849957,100,1342.920857
-4159.959965,100,1343.340089
-4073.139965,100,1343.672172
-2524.839962,100,1344.045494
-4098.48996,100,1344.451361
-3425.379963,100,1344.811619
-2672.379971,100,1345.125879
-4692.129959,100,1345.435243
-4003.289963,100,1345.749229
-2946.259972,100,1346.055898
-2466.07996,100,1346.375662
-3894.72995,100,1346.683142
-4322.129963,100,1347.011801
-5373.429951,100,1354.260738
-6055.269958,100,1354.574996
