#{"t_start": 1776486179.9321058, "env_id": "None"}
r,l,t
2637.623867,100,3834.605324
872.852852,100,3862.409105
1763.614994,100,3863.100982
3099.476025,100,3863.664384
1335.28587,100,3864.237203
906.342255,100,3864.832162
-1378.83577,100,3865.410669
-3121.760071,100,3865.985277
1304.744251,100,3866.568128
1265.795002,100,3867.142059
1919.102406,100,3867.746098
2381.675732,100,3868.341643
-832.862343,100,3868.89719
1223.396273,100,3869.453573
1399.718487,100,3870.004109
1338.959354,100,3870.563216
-392.845114,100,3871.119591
1255.177715,100,3871.676399
599.301922,100,3872.230317
133.881275,100,3872.782458
1050.774948,100,3873.344052
-861.838932,100,3899.102173
-1167.071468,100,3899.668466
1281.476957,100,3900.226371
3061.337254,100,3900.78342
575.494385,100,3901.366955
-1103.291725,100,3901.935675
2778.582574,100,3902.52385
1349.834122,100,3903.090539
1560.937328,100,3903.669496
928.267815,100,3904.238268
761.48835,100,3904.808918
79.572653,100,3905.381674
3760.940842,100,3906.082892
-1365.726612,100,3906.673203
-183.350441,100,3907.26652
2070.052792,100,3907.621826
1176.515003,100,3907.941922
1525.757618,100,3908.232256
1670.634098,100,3908.508939
-735.033215,100,3908.798552
2817.096672,100,3932.301468
2074.110363,100,3932.898749
317.63419,100,3933.477476
1806.684677,100,3934.039122
502.694548,100,3934.630757
751.428684,100,3935.215062
1662.835865,100,3935.78246
2345.213482,100,3936.368648
1324.152128,100,3936.936992
765.417969,100,3937.527739
2855.514797,100,3938.122638
1784.486135,100,3938.698026
1754.716419,100,3939.280934
2236.799145,100,3939.88179
3240.827618,100,3940.503151
2055.538277,100,3940.926923
948.642639,100,3942.240517
1628.650591,100,3943.030674
2768.570412,100,3944.126735
3999.246223,100,3944.697282
639.215481,100,3945.330901
1957.471043,100,3967.122508
-262.201656,100,3967.710825
2559.541588,100,3968.286992
1223.546654,100,3968.873905
2514.474987,100,3969.445237
1872.48489,100,3970.00156
1893.873383,100,3970.557756
2693.671726,100,3971.117084
-708.879644,100,3971.669196
443.386093,100,3972.221273
-1187.766552,100,3972.777146
2078.823517,100,3973.33091
107.205536,100,3973.87796
3255.732555,100,3974.431317
1334.556057,100,3975.011421
1324.979256,100,3975.602329
2637.078388,100,3976.159559
1487.179447,100,3976.763766
-540.763559,100,3977.324448
83.573235,100,3977.903886
1443.361786,100,4001.432929
-144.650387,100,4002.023939
281.875412,100,4002.582021
1348.102446,100,4003.136636
2142.78899,100,4003.685214
1003.8806,100,4004.242537
2637.379501,100,4004.798333
2559.656914,100,4005.623119
2118.505871,100,4006.214508
-1216.392227,100,4006.768019
139.907452,100,4007.326189
1937.913185,100,4007.910722
1209.634026,100,4008.473358
1272.301423,100,4009.016966
2878.669468,100,4009.562015
1621.516582,100,4010.118373
2006.405972,100,4010.707576
1549.5669,100,4011.274793
2240.152397,100,4011.836343
897.356651,100,4012.411635
1972.693642,100,4012.973175
1226.328454,100,4034.696465
96.693674,100,4035.281674
2035.08308,100,4035.868817
3456.921383,100,4036.445136
-386.668573,100,4037.002392
380.201397,100,4037.611486
562.243465,100,4038.229214
1756.788071,100,4038.804
3345.639893,100,4039.402201
564.405557,100,4040.003304
2593.951504,100,4040.58721
1329.530613,100,4041.162258
837.900772,100,4041.73253
3375.998283,100,4042.295225
1875.783882,100,4042.860124
643.536617,100,4043.428039
825.158691,100,4043.987027
-214.333805,100,4044.548231
83.178577,100,4045.130804
1136.552776,100,4045.754672
2862.440845,100,4071.275326
3364.503933,100,4071.8734
239.900322,100,4072.452544
1071.180286,100,4073.06107
681.753632,100,4073.656204
2078.079929,100,4074.22965
3333.246311,100,4074.814059
2426.18393,100,4075.411226
-61.036194,100,4075.999018
3145.868141,100,4076.576228
2947.14422,100,4077.177265
226.834656,100,4077.757313
2820.257614,100,4078.361554
1875.700684,100,4078.936748
3077.280239,100,4079.492036
1498.366211,100,4080.041026
1749.959431,100,4080.599065
1257.813251,100,4081.156364
1633.997631,100,4081.712041
1078.85548,100,4082.275259
-1153.68375,100,4082.826589
-1678.402328,100,4105.799652
-380.13166,100,4106.482173
626.148827,100,4107.038128
-33.332615,100,4108.174957
2124.932631,100,4108.661514
2013.935432,100,4109.453838
1434.226255,100,4110.318885
1672.811256,100,4110.975631
2556.015934,100,4111.880025
495.771442,100,4112.4655
2334.646187,100,4113.103648
1098.662006,100,4113.693735
1597.790089,100,4114.264063
2175.723223,100,4114.832528
366.670551,100,4115.397148
3237.037994,100,4115.799312
1064.049686,100,4116.067587
1030.259724,100,4116.343333
-628.037273,100,4116.647323
235.938702,100,4116.971165
671.124126,100,4139.756554
1934.251951,100,4140.34512
-1139.869097,100,4140.9125
1537.389732,100,4141.499336
1778.376112,100,4142.064528
2644.57494,100,4142.631555
989.78529,100,4143.203959
1756.345684,100,4143.769082
766.999252,100,4144.346569
3323.956753,100,4144.908375
1347.029774,100,4145.487825
1497.811989,100,4146.066333
471.694733,100,4146.650173
704.74469,100,4147.25339
1461.808147,100,4148.155072
1756.669216,100,4148.950809
3859.432327,100,4150.385292
1259.220688,100,4151.171221
1203.619762,100,4151.884994
1946.853781,100,4152.624924
1511.843224,100,4153.37259
2561.680099,100,4176.706637
1553.514845,100,4177.286805
3348.110947,100,4177.88255
2708.279716,100,4178.45652
2221.355713,100,4179.026579
976.484129,100,4179.612324
1028.852314,100,4180.189771
-134.605194,100,4180.749146
2164.803349,100,4181.328804
-136.588223,100,4181.917154
2455.208647,100,4182.50414
1953.483292,100,4183.079679
-470.830551,100,4183.646314
1309.786278,100,4184.201135
1902.657326,100,4184.753541
2922.921265,100,4185.302252
1356.168309,100,4185.869504
2251.703007,100,4186.463511
1164.010229,100,4187.023792
2352.411644,100,4187.601315
2183.805305,100,4212.411404
413.54372,100,4213.006463
3602.937332,100,4213.590575
1871.011486,100,4214.176133
1928.155136,100,4214.737357
2750.831987,100,4215.37151
-3270.948242,100,4216.418934
-391.581165,100,4217.032809
224.985268,100,4217.610136
3387.050907,100,4218.282746
2107.970684,100,4218.862899
2843.333889,100,4219.461337
1629.265728,100,4220.052655
1891.526024,100,4220.651294
-594.556152,100,4221.268528
2919.679958,100,4221.853745
1984.404484,100,4222.435974
683.01454,100,4223.013415
1555.545082,100,4223.581204
1509.48793,100,4224.14391
3206.172714,100,4224.722517
626.33527,100,4251.660715
-1286.985775,100,4253.28938
1534.493855,100,4253.753304
1933.270897,100,4254.42865
2729.098991,100,4254.807282
931.915596,100,4255.659257
1322.393093,100,4256.31264
1488.521646,100,4256.760411
580.05859,100,4257.088977
2543.80238,100,4257.809038
-838.119694,100,4258.875007
2818.011177,100,4259.51116
2297.726589,100,4260.100259
643.586226,100,4260.692997
2718.554108,100,4261.302867
238.272341,100,4261.887085
2422.903103,100,4262.515957
3253.42038,100,4263.133798
1567.208088,100,4263.746306
1354.044947,100,4264.355658
2918.209366,100,4290.955163
1926.169418,100,4291.596192
877.897408,100,4292.228592
2312.515427,100,4292.844184
3026.619324,100,4293.454226
2334.19706,100,4294.063842
1913.098755,100,4294.703053
2914.000298,100,4295.313177
-558.746288,100,4295.938115
2475.345523,100,4296.689106
2538.227478,100,4297.503459
772.434448,100,4298.294545
2884.09201,100,4299.207916
1120.442322,100,4299.938259
2622.176861,100,4300.57384
3050.330227,100,4301.20255
801.547489,100,4301.827272
2745.173826,100,4302.451627
255.684132,100,4303.201322
3885.079361,100,4303.934204
2390.833817,100,4304.24509
2718.03775,100,4330.394597
2104.112381,100,4330.963949
1660.424412,100,4331.52734
3621.458584,100,4332.101319
1604.359528,100,4332.663199
3334.275658,100,4333.227526
2452.839417,100,4333.793003
2325.948666,100,4334.36276
660.970341,100,4334.924776
3073.702908,100,4335.489099
1030.075277,100,4336.047578
2654.299725,100,4336.617145
-873.396225,100,4337.200118
1847.484932,100,4337.781107
2069.620743,100,4338.37998
-2116.378769,100,4338.944216
2605.727715,100,4339.512999
2297.782631,100,4340.09411
3101.402802,100,4340.67338
1512.420048,100,4341.246897
2130.785812,100,4365.885737
2985.984894,100,4366.853369
2103.451868,100,4367.264873
2654.898022,100,4367.558084
2576.217834,100,4367.842278
941.756229,100,4368.154486
3553.367794,100,4368.426457
2955.186829,100,4368.689548
2089.386612,100,4368.959286
2700.880604,100,4369.272158
460.891785,100,4369.527719
3748.312771,100,4369.789964
-138.872387,100,4370.051881
2070.610149,100,4370.327244
4013.652454,100,4370.597798
2233.981033,100,4370.872057
-1029.019245,100,4371.136945
-1703.777222,100,4371.38984
2021.044102,100,4371.650334
2612.251266,100,4371.915174
2604.34967,100,4372.183409
1512.506168,100,4395.25218
1918.498032,100,4395.985723
2454.245817,100,4396.732525
760.407513,100,4397.446718
1856.420715,100,4398.234146
780.087166,100,4398.854459
2064.725777,100,4399.643009
43.530642,100,4400.340091
3585.415249,100,4401.099729
-64.631977,100,4401.836096
657.058361,100,4402.54835
-1831.985584,100,4403.255813
2876.119465,100,4403.952866
848.609554,100,4404.439798
932.13261,100,4404.876379
2265.090031,100,4405.328092
1829.61018,100,4405.77001
800.50349,100,4406.158799
1638.93824,100,4406.587229
1516.041767,100,4407.016176
1626.293923,100,4438.201274
3713.571438,100,4438.993938
1750.394018,100,4439.607013
1892.696541,100,4440.200391
2778.003292,100,4440.834913
1905.042194,100,4441.567233
506.043903,100,4442.426002
2211.684174,100,4443.040251
2800.710171,100,4443.655778
2724.529259,100,4444.397814
1330.586597,100,4445.047183
1886.340094,100,4445.648364
1759.977945,100,4446.242959
2909.428024,100,4446.99127
1796.561146,100,4447.811006
1182.826313,100,4448.6858
1184.361534,100,4449.553105
2679.634583,100,4450.43417
-605.366364,100,4451.375198
2829.470474,100,4452.511356
917.664852,100,4453.630145
1795.074043,100,4482.922027
2333.896801,100,4483.702005
2324.144112,100,4484.323927
450.064199,100,4484.941748
-1526.158848,100,4485.60122
2053.621426,100,4486.220014
2467.037685,100,4486.858661
97.363857,100,4487.475376
1948.962677,100,4488.319895
735.791214,100,4488.927027
976.67173,100,4489.503653
3671.138088,100,4490.090424
1371.038621,100,4490.660602
2443.859795,100,4491.228291
3183.191803,100,4491.800416
-345.56979,100,4492.375024
734.304171,100,4492.935801
2214.286659,100,4493.500662
2873.623241,100,4494.089751
1634.391229,100,4494.648104
-1.286919,100,4518.881907
1988.853752,100,4519.488557
2662.511103,100,4520.072738
-482.343092,100,4520.634076
2508.158173,100,4521.209298
2091.727135,100,4521.778189
1380.572054,100,4522.377118
1036.333347,100,4522.968676
2079.141724,100,4523.53771
1806.579872,100,4524.120443
-23.150391,100,4524.681669
2988.573261,100,4525.238827
1988.965378,100,4525.800304
2025.638405,100,4526.358607
1564.383583,100,4526.924057
724.400879,100,4527.503545
3284.777264,100,4528.093734
2251.646114,100,4528.670111
145.631737,100,4529.248664
772.331844,100,4529.82053
-1055.981583,100,4530.392417
2267.150055,100,4552.330085
1078.78223,100,4552.89979
1725.574989,100,4553.463656
29.941261,100,4554.029838
1718.247044,100,4554.607362
3519.962257,100,4555.176776
914.910404,100,4555.743403
1047.214516,100,4556.308561
2821.477802,100,4556.879964
-402.028633,100,4557.454217
2829.250553,100,4558.029483
1587.806965,100,4558.593799
2086.712624,100,4559.123421
1792.799725,100,4559.372382
1490.828224,100,4559.629401
2706.437323,100,4559.88736
1426.189667,100,4560.153756
1928.486534,100,4560.41853
3197.632275,100,4560.678997
1473.27467,100,4560.947889
2873.236446,100,4585.094591
124.308609,100,4585.685969
2220.584278,100,4586.241364
-1614.09277,100,4586.791888
2917.918894,100,4587.34217
2219.624996,100,4587.929988
2889.87615,100,4588.502038
1004.69273,100,4589.065123
791.35569,100,4589.642178
1569.864185,100,4590.204475
2335.610611,100,4590.76154
1966.380539,100,4591.321183
1540.200207,100,4591.892072
2305.689159,100,4592.455006
2542.798063,100,4593.02508
1849.809746,100,4593.591134
-477.8298,100,4594.160154
636.330299,100,4594.724202
3169.593769,100,4595.281614
1470.638138,100,4595.840012
2090.691128,100,4596.392919
-576.105484,100,4620.798329
3730.398228,100,4621.351813
1223.589493,100,4621.906498
1693.582706,100,4622.451993
1388.048508,100,4623.0184
3201.948971,100,4623.57268
146.795856,100,4624.125852
402.1563,100,4624.67174
315.61664,100,4625.21881
857.760464,100,4625.76684
2195.580658,100,4626.31472
2578.750954,100,4626.873917
1891.184744,100,4627.428305
1049.427746,100,4628.023354
1751.083466,100,4628.636561
1164.001329,100,4629.228743
2783.373878,100,4629.793514
3350.746662,100,4630.349902
1211.482132,100,4630.907581
2284.620266,100,4631.46073
1624.846716,100,4653.445822
637.993057,100,4654.028352
720.841156,100,4704.114508
-823.25618,100,4704.381364
3036.425163,100,4704.686547
3989.939861,100,4704.958921
-1692.133003,100,4705.233771
2354.980701,100,4705.498251
1246.635277,100,4705.77404
2555.341228,100,4706.043216
2904.150684,100,4706.312958
1757.906452,100,4706.588168
2483.080013,100,4706.858451
580.498646,100,4707.131155
2816.040977,100,4707.402082
189.683174,100,4707.68739
522.583548,100,4707.984366
-571.697357,100,4708.277477
-838.193958,100,4708.573834
2863.535172,100,4708.85491
2188.579491,100,4709.154819
3071.320812,100,4730.340582
-147.897305,100,4730.910175
-1516.945607,100,4731.476711
93.169106,100,4732.035649
-121.804543,100,4732.621436
1542.023258,100,4733.187534
2110.828083,100,4733.771
2593.121635,100,4734.203678
1963.583549,100,4734.472588
2449.794622,100,4734.974627
563.051395,100,4735.271395
1315.798628,100,4735.559639
373.482445,100,4736.119132
2584.186756,100,4737.14797
1477.785732,100,4737.945855
1878.00959,100,4738.561493
798.988121,100,4739.262497
3591.213863,100,4739.887277
3528.578421,100,4740.205989
777.133949,100,4740.46998
2060.100796,100,4763.546609
-1195.996401,100,4764.124248
1366.249374,100,4764.684379
2997.298485,100,4765.245953
649.110321,100,4765.804562
1749.273338,100,4766.374031
523.701786,100,4766.933309
600.598381,100,4767.505374
2055.987976,100,4768.083643
3082.96357,100,4768.674244
2420.447048,100,4769.27465
3351.871651,100,4769.901077
1629.796497,100,4770.465136
1850.983337,100,4771.023095
2017.480869,100,4771.581905
1447.234959,100,4772.155094
4142.589043,100,4772.714134
1823.491611,100,4773.289194
891.142735,100,4773.882755
1830.937077,100,4774.4472
1767.311523,100,4775.011512
1150.695137,100,4797.298595
103.268345,100,4797.881569
-560.514618,100,4798.450497
1752.59506,100,4799.009379
1688.776661,100,4799.588426
1250.845169,100,4800.14317
2170.998934,100,4800.705664
1214.306751,100,4801.290987
1671.326134,100,4802.259566
1245.770271,100,4803.177659
518.814907,100,4804.43559
1680.388607,100,4805.134516
2270.342922,100,4805.899749
2239.862221,100,4806.206564
1443.152878,100,4806.471168
3002.613483,100,4806.799832
-214.437332,100,4808.247438
3396.170082,100,4808.854305
4322.668205,100,4809.448955
4170.838768,100,4810.028339
2015.649177,100,4832.826876
1250.5481,100,4833.427458
3192.613869,100,4833.986607
2225.564827,100,4834.547677
3181.909714,100,4835.101822
-205.403383,100,4835.657759
1848.697933,100,4836.23135
2329.725975,100,4836.786576
410.352093,100,4837.3759
1157.738155,100,4837.950804
-529.767391,100,4838.550789
3559.652496,100,4839.107375
-506.083893,100,4839.674951
111.680111,100,4840.246113
3532.433273,100,4840.815222
688.169647,100,4841.388737
-272.388405,100,4841.94417
2881.472561,100,4842.50766
1611.474754,100,4843.059677
2899.587296,100,4843.668308
2760.048401,100,4870.054321
2047.265259,100,4870.655872
632.676453,100,4871.236197
1942.793274,100,4871.797628
-386.423525,100,4872.358716
1702.458359,100,4872.918182
249.869823,100,4873.348733
-495.989735,100,4873.630901
2585.049587,100,4873.899604
1037.964531,100,4874.179152
3330.122416,100,4874.459334
3406.03965,100,4874.730155
-372.458385,100,4874.996784
171.860107,100,4875.270067
-767.217709,100,4875.543523
-750.376591,100,4875.816331
2721.239466,100,4876.09261
3656.703342,100,4876.360847
1761.531876,100,4876.630415
-156.251354,100,4876.901094
2263.229046,100,4877.184308
737.935743,100,4898.790349
1941.992023,100,4899.352484
-305.921463,100,4899.902966
1639.878357,100,4900.463349
-1574.933855,100,4901.014627
-2486.532055,100,4901.569963
1516.711926,100,4902.116114
2747.074406,100,4902.660274
795.390736,100,4903.217277
-916.902237,100,4903.800534
2531.711494,100,4904.374904
2974.234823,100,4904.935578
553.867455,100,4905.497933
36.521715,100,4906.056613
951.651009,100,4906.625624
3557.215483,100,4907.198038
371.326603,100,4907.781653
1132.916935,100,4908.38808
3139.095467,100,4908.965945
3306.563431,100,4909.544667
3049.264971,100,4934.130942
463.511074,100,4934.707713
1556.259254,100,4935.256465
1476.794724,100,4935.806476
2887.499554,100,4936.358721
1274.791321,100,4936.901451
-521.310999,100,4937.457093
1348.462605,100,4938.026074
1391.900444,100,4938.581897
3181.303268,100,4939.143625
-2.859257,100,4939.691557
2278.581509,100,4940.24463
409.752048,100,4940.807487
3546.593632,100,4941.372778
1681.187271,100,4941.924051
2470.481243,100,4942.476419
1638.228321,100,4943.022362
802.916248,100,4943.575472
1406.820679,100,4944.135135
2653.084394,100,4944.690493
2388.136982,100,4945.236253
2066.203203,100,4968.20689
3187.759762,100,4968.792738
273.432098,100,4969.378142
592.273235,100,4969.974731
2436.252213,100,4970.564114
-618.407227,100,4971.124626
-394.519554,100,4971.69611
1454.385452,100,4972.265849
2029.57074,100,4972.821765
731.511883,100,4973.385619
877.805992,100,4973.940608
-1217.197807,100,4974.505115
827.923225,100,4975.065359
1371.091839,100,4975.625416
2286.394737,100,4976.188542
2623.046223,100,4976.750326
2744.615261,100,4977.314846
2039.575686,100,4977.895083
-801.847775,100,4978.466183
1231.613567,100,4979.026309
1319.424398,100,5000.302967
1680.257233,100,5001.140542
18.75209,100,5001.460949
1395.800961,100,5002.445313
-1426.079956,100,5002.979664
3024.439243,100,5003.811203
1066.343788,100,5004.550118
-105.365509,100,5005.187913
1796.308884,100,5005.841492
-124.793472,100,5006.423483
1354.531925,100,5006.980999
-181.501701,100,5007.578071
3023.80415,100,5008.162072
2196.209429,100,5008.727737
1782.412535,100,5009.292113
2455.095089,100,5009.849085
1864.986343,100,5010.405098
2036.213146,100,5010.98415
2164.882477,100,5011.59859
2432.26593,100,5012.204524
379.331703,100,5012.770654
456.607643,100,5034.946114
1609.373291,100,5035.52097
2718.641752,100,5036.079451
-124.797691,100,5036.644304
3083.664246,100,5037.242917
1000.985163,100,5037.903905
-149.062862,100,5038.536467
587.711945,100,5039.132977
403.540215,100,5039.696634
2343.272961,100,5040.264898
1738.314873,100,5040.830059
1963.235809,100,5041.401671
281.547089,100,5042.402595
414.15403,100,5042.698675
1491.033426,100,5043.663642
939.570923,100,5044.012767
1500.962292,100,5044.784536
1776.867929,100,5045.666431
1886.223263,100,5046.955559
2034.928171,100,5047.826578
953.035192,100,5070.463817
978.7421,100,5071.048601
631.673534,100,5071.618726
666.733475,100,5072.213413
1691.052299,100,5072.77599
1954.901276,100,5073.34477
2004.835789,100,5073.916551
3346.803024,100,5074.509113
1172.679939,100,5075.078461
2129.742493,100,5075.660193
1343.629574,100,5076.225146
1938.994347,100,5076.78445
3474.086601,100,5077.354722
1663.704121,100,5077.937229
2063.524982,100,5078.512211
760.431318,100,5079.082397
3107.35685,100,5079.643836
2564.604992,100,5080.221201
1801.154163,100,5080.783634
2089.698357,100,5081.34353
2512.072334,100,5081.913429
1793.151222,100,5107.715484
52.23674,100,5108.303815
2985.922949,100,5108.869387
1223.275124,100,5109.442276
1539.233936,100,5110.008207
2246.372066,100,5110.572502
2168.85778,100,5111.143484
1272.26952,100,5111.714278
834.901226,100,5112.281211
2128.915447,100,5112.846611
2018.030802,100,5113.407411
4286.351612,100,5113.969756
1427.289021,100,5114.300526
1536.186081,100,5114.552005
904.467991,100,5114.808826
1894.680576,100,5115.075707
2327.337151,100,5115.333972
1953.003918,100,5115.59835
-460.371096,100,5115.875385
2119.877766,100,5116.146193
1499.77552,100,5149.337781
-867.739958,100,5150.462873
595.90461,100,5151.330228
3557.37167,100,5152.189531
1891.050396,100,5153.046392
2851.619614,100,5153.886129
2019.997234,100,5154.813229
579.041214,100,5155.919459
-319.355125,100,5157.051983
1248.514484,100,5158.558117
675.622601,100,5159.462359
1195.855427,100,5160.079123
1786.738293,100,5160.753717
3161.406132,100,5162.250941
1044.211202,100,5162.778665
1356.318287,100,5164.247965
470.990723,100,5165.027609
2810.951929,100,5166.575375
1463.500629,100,5167.85121
730.335995,100,5169.478118
1663.737804,100,5170.020115
926.023602,100,5212.894078
-523.138241,100,5213.680365
1441.005081,100,5214.384965
86.559929,100,5215.043468
2436.371227,100,5215.688737
1279.000259,100,5216.340987
4480.654179,100,5217.069083
2573.30616,100,5217.54174
2561.881214,100,5218.939507
-3184.504767,100,5220.413136
-296.143173,100,5221.212771
761.837688,100,5221.557415
1505.495216,100,5222.016812
2077.350086,100,5222.411294
2972.445438,100,5223.469183
2002.544849,100,5223.768481
4071.241169,100,5224.046668
1095.332424,100,5224.430504
2226.932411,100,5224.769411
32.593098,100,5225.043383
542.326862,100,5251.80962
3504.940605,100,5252.407036
2667.321907,100,5253.005327
2383.004156,100,5253.61762
2483.504108,100,5254.197758
1946.335886,100,5254.786034
2244.903032,100,5255.369266
1730.874752,100,5255.958674
2056.272077,100,5256.538531
2049.260193,100,5257.108346
240.714966,100,5257.775637
219.931149,100,5258.398765
-389.281731,100,5259.004773
1969.983799,100,5259.588531
1344.605232,100,5260.163796
-330.997719,100,5260.744632
-715.086685,100,5261.76289
2850.660439,100,5262.163325
303.212711,100,5262.770091
1395.714016,100,5264.062728
655.422756,100,5264.41953
3545.842941,100,5289.772259
620.236744,100,5290.341742
1625.267788,100,5290.900812
631.479198,100,5291.464101
1612.433859,100,5292.040241
1845.181479,100,5292.619226
571.216873,100,5293.172186
-299.541633,100,5293.718079
1752.193073,100,5294.287048
1114.62211,100,5294.837194
2176.327255,100,5295.387507
-90.790588,100,5295.935357
2074.504208,100,5296.496642
2955.792929,100,5297.047749
1301.461687,100,5297.612145
1401.83383,100,5298.204526
2109.184132,100,5298.763889
769.672897,100,5299.339298
1339.079479,100,5299.930066
953.163217,100,5300.503115
326.984303,100,5325.809044
2284.28754,100,5326.614627
2283.930347,100,5327.212058
1466.621891,100,5327.798622
1889.475224,100,5328.376121
2942.094532,100,5328.936213
127.007053,100,5329.507217
1556.674736,100,5330.101652
2726.169571,100,5330.669842
1013.106682,100,5331.236758
-541.14769,100,5331.796133
259.013805,100,5332.357182
2297.631001,100,5332.915226
1339.05154,100,5333.538775
1828.619383,100,5334.127491
1927.755829,100,5334.690152
1558.419609,100,5335.253841
794.959486,100,5335.841446
-761.791542,100,5336.411134
1475.40724,100,5336.976506
2181.951111,100,5337.540069
716.548122,100,5362.153379
3871.018551,100,5362.713859
2207.427294,100,5363.260921
1564.771198,100,5363.815838
2577.675209,100,5364.368153
2041.749504,100,5364.949586
2732.585655,100,5365.498279
-1221.935799,100,5366.046476
241.482992,100,5366.591745
1916.552462,100,5367.150636
-1628.024517,100,5367.761347
1959.941141,100,5368.356961
-691.0858,100,5368.913575
3937.386166,100,5369.474423
1719.055986,100,5370.052499
845.49371,100,5370.609957
-481.001404,100,5371.163502
571.437483,100,5371.71749
2503.37149,100,5372.275632
3144.335236,100,5372.830127
1623.233841,100,5397.088219
1041.158207,100,5397.688909
2669.613991,100,5398.266374
-187.936546,100,5398.850674
571.631992,100,5399.419018
1760.873665,100,5400.015386
1813.899315,100,5400.614326
65.052574,100,5401.196361
-479.510655,100,5401.765404
2005.551582,100,5402.332044
-448.310547,100,5402.892164
1962.436069,100,5403.454645
416.946552,100,5404.041191
3222.502296,100,5404.60597
282.746098,100,5405.167906
1072.579674,100,5405.740949
266.01059,100,5406.3175
688.547823,100,5406.876964
1936.307434,100,5407.439589
1504.627308,100,5408.024845
939.888695,100,5408.594489
-558.974945,100,5437.661919
2522.78653,100,5438.447137
958.160454,100,5439.591489
957.135872,100,5440.45572
1036.576965,100,5440.851802
1337.940418,100,5441.368811
480.375042,100,5442.416762
1300.183094,100,5442.831505
2697.1768,100,5443.144887
1606.751289,100,5443.423908
2586.685978,100,5443.687374
-232.82988,100,5443.969053
1406.517111,100,5444.237222
2328.761131,100,5444.514185
1383.366734,100,5445.177583
2148.5117,100,5445.608827
242.18565,100,5446.250622
2242.729679,100,5446.840544
2531.120068,100,5447.447786
-74.546932,100,5448.048541
2538.210155,100,5474.820015
1369.207504,100,5476.071106
2949.107628,100,5477.72445
2393.007147,100,5478.193845
2710.67602,100,5478.530667
2959.373226,100,5478.859434
2615.489273,100,5479.299263
3032.596081,100,5479.833967
-453.517746,100,5480.47289
269.02832,100,5481.093785
1767.775848,100,5481.748866
1511.573051,100,5482.375133
2777.91518,100,5482.99874
2010.174593,100,5483.584081
1508.829319,100,5484.1715
2107.821442,100,5484.960381
2094.276287,100,5485.705157
1541.646805,100,5486.558541
1465.322186,100,5488.048546
1266.673391,100,5488.638793
2482.11668,100,5489.395589
560.991611,100,5512.584296
-1864.66856,100,5512.888447
149.392712,100,5513.304573
1910.387207,100,5513.63378
-1721.021124,100,5513.939065
997.022568,100,5514.238522
3904.97171,100,5514.537199
2826.20977,100,5514.824433
1420.580326,100,5515.117036
1101.569733,100,5515.435425
-566.754696,100,5515.741762
-318.237464,100,5516.044377
2510.73674,100,5516.411198
2109.488747,100,5516.702003
2586.540596,100,5516.987101
2123.764008,100,5517.711179
2165.092497,100,5518.359944
1291.462524,100,5519.781445
905.47171,100,5520.339659
-1068.013889,100,5520.709077
2056.774014,100,5545.763586
1211.784996,100,5546.416839
1415.659733,100,5547.139987
2582.866688,100,5547.907994
1299.781895,100,5548.700419
2130.81291,100,5549.353643
4294.506954,100,5549.845886
451.600697,100,5550.312444
3506.909634,100,5550.638601
3272.474827,100,5551.095288
656.858183,100,5551.849085
3742.64839,100,5552.496854
1016.254845,100,5553.138218
2617.212967,100,5553.741844
-412.432442,100,5554.324611
2040.458321,100,5554.922674
416.318325,100,5555.338793
1140.502113,100,5556.053788
1888.795979,100,5556.856903
2676.069614,100,5557.51137
879.676699,100,5558.187418
1194.782696,100,5582.741316
404.123947,100,5583.332167
1434.397968,100,5583.918764
3624.432735,100,5584.499532
424.254688,100,5585.061315
2476.567513,100,5585.633011
2068.337217,100,5586.206809
98.335777,100,5586.766633
2486.127213,100,5587.356494
1790.130939,100,5587.938578
2388.915417,100,5634.315709
3057.435132,100,5634.862085
2465.3909,100,5635.409998
346.293076,100,5635.961984
1994.160229,100,5636.512831
1173.346354,100,5637.05941
790.570271,100,5637.651633
2030.360687,100,5638.231764
1567.526932,100,5638.78172
660.16795,100,5639.342438
-281.869484,100,5663.733596
2992.829899,100,5664.310768
1985.206099,100,5664.873043
1549.825012,100,5665.438251
2839.02285,100,5665.997058
3502.899376,100,5666.559584
1938.207008,100,5667.12808
1531.15308,100,5667.710752
2275.72319,100,5668.295324
2996.951866,100,5668.880095
126.871883,100,5669.441797
26.916367,100,5670.015058
2046.882437,100,5670.575618
2125.765362,100,5671.138917
196.087841,100,5671.742175
3472.069294,100,5672.310524
265.403206,100,5672.898216
1916.6772,100,5673.194901
3338.651928,100,5673.476058
3869.407623,100,5673.758021
1488.759377,100,5674.037389
751.597237,100,5695.936422
1245.257206,100,5696.208944
3009.169243,100,5696.476078
1889.383034,100,5696.753193
2442.686581,100,5697.025436
3548.328415,100,5697.312028
751.894978,100,5697.659456
2319.706203,100,5697.945945
1663.685524,100,5698.2244
-2307.654982,100,5698.489667
-684.144615,100,5698.765606
3960.358437,100,5699.085777
3696.842697,100,5699.401058
1655.644781,100,5699.710777
982.747444,100,5700.029917
618.803659,100,5700.308989
247.266872,100,5700.582782
2990.770901,100,5700.871981
2208.795429,100,5701.200012
2045.964537,100,5701.459201
506.812164,100,5721.076945
2951.99852,100,5721.389076
928.494785,100,5721.687506
2851.716537,100,5721.98193
2207.825352,100,5722.261418
